timestamp,step,mid_price,best_bid,best_ask,spread_bps,inventory,pnl,orders
2026-01-09T16:19:25.347959,1,90514.58499999999,90514.58,90514.59,0.001104794326213981,0.0,0.0,"[{'side': 'BUY', 'price': 90613.2, 'quantity': 0.001}, {'side': 'SELL', 'price': 90650.36, 'quantity': 0.001}]"
2026-01-09T16:19:31.699709,2,90514.58499999999,90514.58,90514.59,0.001104794326213981,0.001,90.5145850000008,"[{'side': 'BUY', 'price': 90615.6, 'quantity': 0.001}, {'side': 'SELL', 'price': 90650.36, 'quantity': 0.001}]"
2026-01-09T16:19:38.406224,3,90514.58499999999,90514.58,90514.59,0.001104794326213981,0.002,181.0291699999998,"[{'side': 'BUY', 'price': 90579.05, 'quantity': 0.001}, {'side': 'SELL', 'price': 90650.36, 'quantity': 0.001}]"
2026-01-09T16:19:45.129332,4,90514.58499999999,90514.58,90514.59,0.001104794326213981,0.003,271.5437550000006,"[{'side': 'BUY', 'price': 90520.84, 'quantity': 0.001}, {'side': 'SELL', 'price': 90650.36, 'quantity': 0.001}]"
2026-01-09T16:19:51.745415,5,90514.58499999999,90514.58,90514.59,0.001104794326213981,0.004,362.0583399999996,"[{'side': 'BUY', 'price': 90455.8, 'quantity': 0.001}, {'side': 'SELL', 'price': 90650.36, 'quantity': 0.001}]"
2026-01-09T16:19:58.831915,6,90516.695,90516.69,90516.7,0.0011047685727766916,0.004,362.0667799999992,"[{'side': 'BUY', 'price': 90428.8, 'quantity': 0.001}, {'side': 'SELL', 'price': 90652.47, 'quantity': 0.001}]"
2026-01-09T16:20:05.571806,7,90516.695,90516.69,90516.7,0.0011047685727766916,0.004,362.0667799999992,"[{'side': 'BUY', 'price': 90428.8, 'quantity': 0.001}, {'side': 'SELL', 'price': 90652.47, 'quantity': 0.001}]"
2026-01-09T16:20:12.286737,8,90516.695,90516.69,90516.7,0.0011047685727766916,0.004,362.0667799999992,"[{'side': 'BUY', 'price': 90428.8, 'quantity': 0.001}, {'side': 'SELL', 'price': 90652.47, 'quantity': 0.001}]"
2026-01-09T16:20:18.791467,9,90516.695,90516.69,90516.7,0.0011047685727766916,0.004,362.0667799999992,"[{'side': 'BUY', 'price': 90428.8, 'quantity': 0.001}, {'side': 'SELL', 'price': 90652.47, 'quantity': 0.001}]"
2026-01-09T16:20:26.501500,10,90516.695,90516.69,90516.7,0.0011047685727766916,0.004,362.0667799999992,"[{'side': 'BUY', 'price': 90428.8, 'quantity': 0.001}, {'side': 'SELL', 'price': 90652.47, 'quantity': 0.001}]"
2026-01-09T16:20:33.169826,11,90529.36499999999,90529.36,90529.37,0.0011046139553460154,0.004,362.1174599999995,"[{'side': 'BUY', 'price': 90441.44, 'quantity': 0.001}, {'side': 'SELL', 'price': 90665.16, 'quantity': 0.001}]"
2026-01-09T16:20:39.732069,12,90529.36499999999,90529.36,90529.37,0.0011046139553460154,0.004,362.1174599999995,"[{'side': 'BUY', 'price': 90441.43, 'quantity': 0.001}, {'side': 'SELL', 'price': 90665.16, 'quantity': 0.001}]"
2026-01-09T16:20:45.882790,13,90529.36499999999,90529.36,90529.37,0.0011046139553460154,0.004,362.1174599999995,"[{'side': 'BUY', 'price': 90441.43, 'quantity': 0.001}, {'side': 'SELL', 'price': 90665.16, 'quantity': 0.001}]"
2026-01-09T16:20:53.112440,14,90529.36499999999,90529.36,90529.37,0.0011046139553460154,0.004,362.1174599999995,"[{'side': 'BUY', 'price': 90441.43, 'quantity': 0.001}, {'side': 'SELL', 'price': 90665.16, 'quantity': 0.001}]"
2026-01-09T16:20:59.975329,15,90529.36499999999,90529.36,90529.37,0.0011046139553460154,0.004,362.1174599999995,"[{'side': 'BUY', 'price': 90441.43, 'quantity': 0.001}, {'side': 'SELL', 'price': 90665.16, 'quantity': 0.001}]"
2026-01-09T16:21:05.935013,16,90529.36499999999,90529.36,90529.37,0.0011046139553460154,0.004,362.1174599999995,"[{'side': 'BUY', 'price': 90441.43, 'quantity': 0.001}, {'side': 'SELL', 'price': 90665.16, 'quantity': 0.001}]"
2026-01-09T16:21:12.781487,17,90529.36499999999,90529.36,90529.37,0.0011046139553460154,0.004,362.1174599999995,"[{'side': 'BUY', 'price': 90441.43, 'quantity': 0.001}, {'side': 'SELL', 'price': 90665.16, 'quantity': 0.001}]"
2026-01-09T16:21:21.209225,18,90529.36499999999,90529.36,90529.37,0.0011046139553460154,0.004,362.1174599999995,"[{'side': 'BUY', 'price': 90441.42, 'quantity': 0.001}, {'side': 'SELL', 'price': 90665.16, 'quantity': 0.001}]"
2026-01-09T16:21:27.783759,19,90529.36499999999,90529.36,90529.37,0.0011046139553460154,0.004,362.1174599999995,"[{'side': 'BUY', 'price': 90441.42, 'quantity': 0.001}, {'side': 'SELL', 'price': 90665.16, 'quantity': 0.001}]"
2026-01-09T16:21:34.458757,20,90529.36499999999,90529.36,90529.37,0.0011046139553460154,0.004,362.1174599999995,"[{'side': 'BUY', 'price': 90441.42, 'quantity': 0.001}, {'side': 'SELL', 'price': 90665.16, 'quantity': 0.001}]"
2026-01-09T16:21:40.888937,21,90529.36499999999,90529.36,90529.37,0.0011046139553460154,0.004,362.1174599999995,"[{'side': 'BUY', 'price': 90441.42, 'quantity': 0.001}, {'side': 'SELL', 'price': 90665.16, 'quantity': 0.001}]"
2026-01-09T16:21:47.212497,22,90529.36499999999,90529.36,90529.37,0.0011046139553460154,0.004,362.1174599999995,"[{'side': 'BUY', 'price': 90441.42, 'quantity': 0.001}, {'side': 'SELL', 'price': 90665.16, 'quantity': 0.001}]"
2026-01-09T16:21:53.468501,23,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.06, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:21:59.804778,24,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.06, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:22:07.161108,25,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.06, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:22:13.522960,26,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.06, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:22:22.224794,27,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.06, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:22:28.381498,28,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.06, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:22:36.845436,29,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.06, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:22:44.213875,30,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.05, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:22:51.206401,31,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.05, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:22:58.211151,32,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.05, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:23:06.048678,33,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.05, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:23:14.493107,34,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.05, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:23:21.628277,35,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.05, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:23:29.011101,36,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.04, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:23:36.699018,37,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.04, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:23:43.953201,38,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.04, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:23:51.235047,39,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.04, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:23:58.595571,40,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.04, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:24:05.729460,41,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.04, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:24:12.964325,42,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.03, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:24:19.990288,43,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.03, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:24:27.657435,44,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.03, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:24:34.953584,45,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.03, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:24:42.027421,46,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.03, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:24:49.768867,47,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.03, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:24:57.863645,48,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.03, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:25:05.702690,49,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.02, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:25:12.302887,50,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.02, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:25:18.909096,51,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.02, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:25:25.778433,52,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.02, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:25:32.488680,53,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.02, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:25:38.922380,54,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.02, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:25:49.073076,55,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.01, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:25:55.925708,56,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.01, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:26:04.210715,57,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.01, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:26:11.959333,58,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.01, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:26:20.183652,59,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.01, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:26:28.248625,60,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.0, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:26:36.270451,61,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.0, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:26:45.307968,62,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.0, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:26:51.988490,63,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.0, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:26:59.938865,64,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.0, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:27:07.572599,65,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90437.0, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:27:15.354077,66,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90436.99, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:27:22.487112,67,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90436.99, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:27:29.195982,68,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90436.99, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:27:35.707484,69,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90436.99, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:27:42.214491,70,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90436.99, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:27:48.555982,71,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90436.99, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:27:56.612521,72,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90436.99, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:28:02.971828,73,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90436.98, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:28:09.989682,74,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90436.98, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:28:16.981131,75,90539.35500000001,90539.35,90539.36,0.0011044920736138788,0.004,362.15741999999955,"[{'side': 'BUY', 'price': 90451.3, 'quantity': 0.001}, {'side': 'SELL', 'price': 90675.16, 'quantity': 0.001}]"
2026-01-09T16:28:23.549493,76,90539.35500000001,90539.35,90539.36,0.0011044920736138788,0.004,362.15741999999955,"[{'side': 'BUY', 'price': 90451.3, 'quantity': 0.001}, {'side': 'SELL', 'price': 90675.16, 'quantity': 0.001}]"
2026-01-09T16:28:29.835009,77,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90436.97, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:28:36.222396,78,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90436.98, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:28:43.078873,79,90525.005,90525.0,90525.01,0.0011046671574070953,0.004,362.10001999999986,"[{'side': 'BUY', 'price': 90436.98, 'quantity': 0.001}, {'side': 'SELL', 'price': 90660.79, 'quantity': 0.001}]"
2026-01-09T16:28:50.378157,80,90514.445,90514.44,90514.45,0.0011047960350153293,0.004,362.0577799999992,"[{'side': 'BUY', 'price': 90426.43, 'quantity': 0.001}, {'side': 'SELL', 'price': 90650.22, 'quantity': 0.001}]"
2026-01-09T16:28:57.028144,81,90514.445,90514.44,90514.45,0.0011047960350153293,0.004,362.0577799999992,"[{'side': 'BUY', 'price': 90426.44, 'quantity': 0.001}, {'side': 'SELL', 'price': 90650.22, 'quantity': 0.001}]"
2026-01-09T16:29:03.359729,82,90500.005,90500.0,90500.01,0.0011049723140635528,0.004,362.0000199999995,"[{'side': 'BUY', 'price': 90412.02, 'quantity': 0.001}, {'side': 'SELL', 'price': 90635.75, 'quantity': 0.001}]"
2026-01-09T16:29:10.786149,83,90500.005,90500.0,90500.01,0.0011049723140635528,0.004,362.0000199999995,"[{'side': 'BUY', 'price': 90412.02, 'quantity': 0.001}, {'side': 'SELL', 'price': 90635.75, 'quantity': 0.001}]"
2026-01-09T16:29:19.546509,84,90500.005,90500.0,90500.01,0.0011049723140635528,0.004,362.0000199999995,"[{'side': 'BUY', 'price': 90412.02, 'quantity': 0.001}, {'side': 'SELL', 'price': 90635.75, 'quantity': 0.001}]"
